clid	venue	lon	lat	cat	user	year	doy	dow	hour	txt
0	Downtown Pittsburgh	-79.9972	40.4416	Library {4bf58dd8d48988d12f941735}	Dreadlocks_101	2014	138	0	23	I'm at Pittsburgh, PA - (Pittsburgh, PA) w/ 2 others
0	Downtown Pittsburgh	-79.9972	40.4416	Library {4bf58dd8d48988d12f941735}	chelseyhoughton	2014	140	2	21	I'm at Pittsburgh, PA - (Pittsburgh, PA) w/ 2 others
0	Downtown Pittsburgh	-79.9972	40.4416	Library {4bf58dd8d48988d12f941735}	jbabylon91	2014	160	1	22	I'm at Pittsburgh, PA - (Pittsburgh, PA) w/ 3 others
0	Downtown Pittsburgh	-79.9972	40.4416	Library {4bf58dd8d48988d12f941735}	TriHardGlenn	2014	170	4	14	I'm at Pittsburgh, PA - (Pittsburgh, PA)
0	Downtown Pittsburgh	-79.9972	40.4416	Library {4bf58dd8d48988d12f941735}	EriksAngel15	2014	172	6	11	I'm at Pittsburgh, PA - (Pittsburgh, PA)
0	Downtown Pittsburgh	-79.9972	40.4416	Library {4bf58dd8d48988d12f941735}	TeshawnEdmonds	2014	178	5	14	I'm at Pittsburgh, PA - (Pittsburgh, PA)
0	Downtown Pittsburgh	-79.9972	40.4416	Library {4bf58dd8d48988d12f941735}	BurcuNena	2014	217	2	0	I'm at Pittsburgh, PA - in Pittsburgh, PA w/ 2 others
0	Downtown Pittsburgh	-79.9972	40.4416	Library {4bf58dd8d48988d12f941735}	diogoo__	2014	241	5	1	I'm at Pittsburgh, PA - in Pittsburgh, PA
0	Downtown Pittsburgh	-79.9972	40.4416	Library {4bf58dd8d48988d12f941735}	BBelliZ	2014	241	5	14	I'm at Pittsburgh, PA - in Pittsburgh, PA
0	Downtown Pittsburgh	-79.9972	40.4416	Library {4bf58dd8d48988d12f941735}	JoshLouie	2014	94	5	19	Just posted a photo Downtown Pittsburgh, Pa
0	Bravo Franco Ristorante	-80.0018	40.4428	Italian Restaurant {4bf58dd8d48988d110941735}	luthervanfan	2015	185	6	19	I'm at Bravo Franco Ristorante in Pittsburgh, PA
0	Bricolage	-79.9965	40.4431	Theater {4bf58dd8d48988d137941735}	IPhillyBoy2011	2014	135	4	12	I'm at Bricolage (Pittsburgh, PA)
0	Bricolage	-79.9965	40.4431	Theater {4bf58dd8d48988d137941735}	NerdasaurusJess	2014	339	5	0	I'm at Bricolage in Pittsburgh, PA
0	Eide's Entertainment	-79.9931	40.4453	Record Shop {4bf58dd8d48988d10d951735}	_JimmyMack	2014	275	4	21	I'm at Eide's Entertainment in Pittsburgh, PA
0	Eide's Entertainment	-79.9931	40.4453	Record Shop {4bf58dd8d48988d10d951735}	patheticboy	2014	361	6	20	I'm at Eide's Entertainment in Pittsburgh, PA
0	Eide's Entertainment	-79.9931	40.4453	Record Shop {4bf58dd8d48988d10d951735}	BlakeMP	2015	155	4	15	I'm at Eide's Entertainment in Pittsburgh, PA
0	Eide's Entertainment	-79.9931	40.4453	Record Shop {4bf58dd8d48988d10d951735}	kelsdoesnttweet	2015	240	5	20	I'm at Eide's Entertainment in Pittsburgh, PA
0	Vallozzi's Pittsburgh	-80.0016	40.4411	Italian Restaurant {4bf58dd8d48988d110941735}	teddy_bearclaw	2014	24	5	22	I'm at Vallozzi's Pittsburgh - (Pittsburgh, PA)
0	Vallozzi's Pittsburgh	-80.0016	40.4411	Italian Restaurant {4bf58dd8d48988d110941735}	webmoxy	2015	71	4	22	I'm at Pittsburgh, PA - in Pittsburgh, PA
0	Vallozzi's Pittsburgh	-80.0016	40.4411	Italian Restaurant {4bf58dd8d48988d110941735}	Usjournalist	2015	81	0	18	I'm at Pittsburgh, PA - in Pittsburgh, PA
0	Vallozzi's Pittsburgh	-80.0016	40.4411	Italian Restaurant {4bf58dd8d48988d110941735}	SunStarrMEdia	2015	100	5	1	I'm at Pittsburgh, PA - in Pittsburgh, PA
0	Vallozzi's Pittsburgh	-80.0016	40.4411	Italian Restaurant {4bf58dd8d48988d110941735}	Dreadlocs_101	2015	113	4	17	I'm at Pittsburgh, PA - in Pittsburgh, PA
0	Vallozzi's Pittsburgh	-80.0016	40.4411	Italian Restaurant {4bf58dd8d48988d110941735}	MudpiesandTiara	2015	142	5	1	I'm at Pittsburgh, PA - in Pittsburgh, PA
0	Vallozzi's Pittsburgh	-80.0016	40.4411	Italian Restaurant {4bf58dd8d48988d110941735}	jeffreystone	2015	143	6	3	I'm at Pittsburgh, PA - in Pittsburgh, PA
0	Vallozzi's Pittsburgh	-80.0016	40.4411	Italian Restaurant {4bf58dd8d48988d110941735}	BenClapham	2015	143	6	18	I'm at Pittsburgh, PA - in Pittsburgh, PA
0	Vallozzi's Pittsburgh	-80.0016	40.4411	Italian Restaurant {4bf58dd8d48988d110941735}	MDBeaverhousand	2015	155	4	0	I'm at Pittsburgh, PA - in Pittsburgh, PA
0	Vallozzi's Pittsburgh	-80.0016	40.4411	Italian Restaurant {4bf58dd8d48988d110941735}	JBadger169	2015	189	3	18	I'm at Pittsburgh, PA - in Pittsburgh, PA
0	Vallozzi's Pittsburgh	-80.0016	40.4411	Italian Restaurant {4bf58dd8d48988d110941735}	marcuscalahan	2015	204	4	23	I'm at Pittsburgh, PA - in Pittsburgh, PA
0	Vallozzi's Pittsburgh	-80.0016	40.4411	Italian Restaurant {4bf58dd8d48988d110941735}	ImNateJames	2015	248	6	0	I'm at Pittsburgh, PA - in Pittsburgh, PA
0	Vallozzi's Pittsburgh	-80.0016	40.4411	Italian Restaurant {4bf58dd8d48988d110941735}	NODSOLDIERGIRL	2015	290	6	4	I'm at Pittsburgh, PA - in Pittsburgh, PA
0	InterPark	-80.0051	40.4433	Parking {4c38df4de52ce0d596b336e1}	al2o3cr	2014	48	1	16	Just posted a photo InterPark
0	Gourmet Sandwiches	-80.0034	40.4415	Sandwich Place {4bf58dd8d48988d1c5941735}	JannaMarie16	2014	150	5	15	I'm at Gourmet Sandwiches (Pittsburgh, PA)
0	iNetworks	-79.9975	40.4392	Office {4bf58dd8d48988d124941735}	IPhillyBoy2011	2014	83	1	0	I'm at iNetworks (Pittsburgh, PA)
0	709 Penn Gallery	-79.9998	40.4434	Art Gallery {4bf58dd8d48988d1e2931735}	IPhillyBoy2011	2014	135	4	12	I'm at 709 Penn Gallery (Pittsburgh, PA)
0	August Henry's	-79.9962	40.4443	American Restaurant {4bf58dd8d48988d14e941735}	jasondensmore	2014	26	0	3	I'm at August Henry's (Pittsburgh, PA)
0	August Henry's	-79.9962	40.4443	American Restaurant {4bf58dd8d48988d14e941735}	immorley	2014	32	6	23	I'm at August Henry's (Pittsburgh, PA)
0	August Henry's	-79.9962	40.4443	American Restaurant {4bf58dd8d48988d14e941735}	IPhillyBoy2011	2014	37	4	15	I'm at August Henry's (Pittsburgh, PA)
0	August Henry's	-79.9962	40.4443	American Restaurant {4bf58dd8d48988d14e941735}	IPhillyBoy2011	2014	37	4	15	I'm at August Henry's (Pittsburgh, PA)
0	August Henry's	-79.9962	40.4443	American Restaurant {4bf58dd8d48988d14e941735}	IPhillyBoy2011	2014	37	4	18	I'm at August Henry's (Pittsburgh, PA)
0	August Henry's	-79.9962	40.4443	American Restaurant {4bf58dd8d48988d14e941735}	alexveronelli	2014	133	2	23	I'm at August Henry's (Pittsburgh, PA)
0	August Henry's	-79.9962	40.4443	American Restaurant {4bf58dd8d48988d14e941735}	NikkiWiser	2014	183	3	22	I'm at August Henry's (Pittsburgh, PA)
0	August Henry's	-79.9962	40.4443	American Restaurant {4bf58dd8d48988d14e941735}	Zhed88	2014	184	4	22	I'm at August Henry's (Pittsburgh, PA)
0	August Henry's	-79.9962	40.4443	American Restaurant {4bf58dd8d48988d14e941735}	HSHToria	2014	212	4	1	I'm at August Henry's (Pittsburgh, PA)
0	August Henry's	-79.9962	40.4443	American Restaurant {4bf58dd8d48988d14e941735}	mls328	2014	321	1	23	I'm at August Henry's in Pittsburgh, PA
0	August Henry's	-79.9962	40.4443	American Restaurant {4bf58dd8d48988d14e941735}	NikkiWiser	2015	24	6	21	I'm at August Henry's in Pittsburgh, PA
0	August Henry's	-79.9962	40.4443	American Restaurant {4bf58dd8d48988d14e941735}	BillPowell92	2015	55	2	19	I'm at August Henry's in Pittsburgh, PA
0	August Henry's	-79.9962	40.4443	American Restaurant {4bf58dd8d48988d14e941735}	autosizing	2015	199	6	0	I'm at August Henry's in Pittsburgh, PA
0	Bigelow Grille	-79.9947	40.4406	American Restaurant {4bf58dd8d48988d14e941735}	Ralph30309	2014	122	5	1	I'm at Bigelow Grille (Pittsburgh, PA)
0	Bigelow Grille	-79.9947	40.4406	American Restaurant {4bf58dd8d48988d14e941735}	jmduffy97	2014	125	1	2	I'm at Bigelow Grille (Pittsburgh, PA)
0	Bigelow Grille	-79.9947	40.4406	American Restaurant {4bf58dd8d48988d14e941735}	joncmu	2014	144	6	17	I'm at Bigelow Grille (Pittsburgh, PA)
0	Bigelow Grille	-79.9947	40.4406	American Restaurant {4bf58dd8d48988d14e941735}	Coopz22	2014	179	6	14	I'm at Bigelow Grille (Pittsburgh, PA)
0	Bigelow Grille	-79.9947	40.4406	American Restaurant {4bf58dd8d48988d14e941735}	FurryFoxus	2015	190	4	13	I'm at Bigelow Grille in Pittsburgh, PA
0	Bigelow Grille	-79.9947	40.4406	American Restaurant {4bf58dd8d48988d14e941735}	FurryFoxus	2015	193	0	16	I'm at Bigelow Grille in Pittsburgh, PA
0	Bigelow Grille	-79.9947	40.4406	American Restaurant {4bf58dd8d48988d14e941735}	dlove170	2015	196	3	22	I'm at Bigelow Grille in Pittsburgh, PA
0	707 Penn Gallery	-80.0001	40.4433	Art Gallery {4bf58dd8d48988d1e2931735}	IPhillyBoy2011	2014	135	4	12	I'm at 707 Penn Gallery (Pittsburgh, PA)
0	707 Penn Gallery	-80.0001	40.4433	Art Gallery {4bf58dd8d48988d1e2931735}	immorley	2014	305	6	17	I'm at 707 Penn Gallery in Pittsburgh, PA
0	The Bistro	-79.9962	40.4443	Café {4bf58dd8d48988d16d941735}	IPhillyBoy2011	2014	156	4	12	I'm at The Bistro (Pittsburgh, PA)
0	Speakeasy At the Omni William Penn	-79.9972	40.4410	Restaurant {4bf58dd8d48988d1c4941735}	SuzyB419	2014	283	5	21	Just posted a photo Speakeasy At the Omni William Penn
0	Piatt Place	-80.0000	40.4409	Office {4bf58dd8d48988d124941735}	BenzaBurgh	2014	93	4	1	Just posted a photo Piatt Place
0	O'Reilly Theater	-80.0015	40.4428	Theater {4bf58dd8d48988d137941735}	gelaterrano	2014	134	3	23	I'm at O'Reilly Theater (Pittsburgh, PA)
0	O'Reilly Theater	-80.0015	40.4428	Theater {4bf58dd8d48988d137941735}	Ktiav_	2015	172	0	22	I'm at O'Reilly Theater in Pittsburgh, PA w/
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	TheFluffyFur	2015	116	0	17	I'm at David L. Lawrence Convention Center in Pittsburgh, PA
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	brexx_nirpaw	2015	190	4	15	I'm at David L. Lawrence Convention Center in Pittsburgh, PA
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	Fenrari	2015	190	4	16	I'm at David L. Lawrence Convention Center in Pittsburgh, PA w/
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	lycwolf	2015	190	4	21	I'm at David L. Lawrence Convention Center in Pittsburgh, PA
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	FurryJoJo	2015	191	5	2	I'm at David L. Lawrence Convention Center in Pittsburgh, PA
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	brexx_nirpaw	2015	191	5	16	I'm at David L. Lawrence Convention Center in Pittsburgh, PA
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	lycwolf	2015	191	5	19	I'm at David L. Lawrence Convention Center in Pittsburgh, PA
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	RCTheFox	2015	191	5	22	I'm at David L. Lawrence Convention Center in Pittsburgh, PA
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	coolsilver	2015	192	6	0	I'm at David L. Lawrence Convention Center in Pittsburgh, PA
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	FurryFoxus	2015	192	6	14	I'm at David L. Lawrence Convention Center in Pittsburgh, PA
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	Fenrari	2015	192	6	18	I'm at David L. Lawrence Convention Center in Pittsburgh, PA
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	brexx_nirpaw	2015	192	6	20	I'm at David L. Lawrence Convention Center in Pittsburgh, PA
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	coolsilver	2015	193	0	6	I'm at David L. Lawrence Convention Center in Pittsburgh, PA
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	brexx_nirpaw	2015	193	0	14	I'm at David L. Lawrence Convention Center in Pittsburgh, PA
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	brexx_nirpaw	2015	193	0	16	I'm at David L. Lawrence Convention Center in Pittsburgh, PA w/
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	Fenrari	2015	193	0	17	I'm at David L. Lawrence Convention Center in Pittsburgh, PA
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	lycwolf	2015	194	1	4	I'm at David L. Lawrence Convention Center in Pittsburgh, PA
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	johnkillacky	2015	240	5	0	I'm at David L. Lawrence Convention Center in Pittsburgh, PA w/
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	johnkillacky	2015	240	5	13	I'm at David L. Lawrence Convention Center in Pittsburgh, PA w/
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	johnkillacky	2015	241	6	15	I'm at David L. Lawrence Convention Center in Pittsburgh, PA
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	kenya	2015	268	5	12	I'm at David L. Lawrence Convention Center in Pittsburgh, PA
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	KemoBreezy	2014	116	6	23	Just posted a photo David L. Lawrence Convention Center
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	ChrisMondi	2014	123	6	21	Just posted a photo David L. Lawrence Convention Center
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	TammyLynn78	2014	25	6	15	I'm at David L. Lawrence Convention Center (Pittsburgh, PA)
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	themarchauss	2014	25	6	18	I'm at David L. Lawrence Convention Center (Pittsburgh, PA) w/ 8 others
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	jasondensmore	2014	26	0	0	I'm at David L. Lawrence Convention Center (Pittsburgh, PA) w/ 28 others
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	IPhillyBoy2011	2014	37	4	15	I'm at David L. Lawrence Convention Center (Pittsburgh, PA) w/ 6 others
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	IPhillyBoy2011	2014	37	4	18	I'm at David L. Lawrence Convention Center (Pittsburgh, PA)
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	make_it_lain	2014	39	6	18	I'm at David L. Lawrence Convention Center (Pittsburgh, PA) w/ 5 others
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	Jtp195	2014	45	5	14	I'm at David L. Lawrence Convention Center (Pittsburgh, PA)
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	mattalexander97	2014	47	0	20	I'm at David L. Lawrence Convention Center (Pittsburgh, PA) w/ 17 others
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	rashad_prada	2014	48	1	21	I'm at David L. Lawrence Convention Center (Pittsburgh, PA) w/ 2 others [pic]:
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	CBPhDCandidate	2014	50	3	15	I'm at David L. Lawrence Convention Center (Pittsburgh, PA)
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	earearearin	2014	59	5	23	I'm at David L. Lawrence Convention Center (Pittsburgh, PA) w/ 6 others
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	nmillervrod	2014	59	5	23	I'm at David L. Lawrence Convention Center (Pittsburgh, PA) w/ 30 others
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	jmoneyfaust	2014	67	6	19	I'm at David L. Lawrence Convention Center (Pittsburgh, PA) w/ 15 others
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	apeybxx	2014	67	6	23	I'm at David L. Lawrence Convention Center w/
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	djkurve	2014	73	5	15	I'm at David L. Lawrence Convention Center (Pittsburgh, PA)
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	pghsweetie	2014	73	5	22	I'm at David L. Lawrence Convention Center (Pittsburgh, PA) w/ 2 others
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	DonghyunJo_	2014	118	1	22	I'm at David L. Lawrence Convention Center (Pittsburgh, PA) w/ 2 others
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	djkurve	2014	121	4	17	I'm at David L. Lawrence Convention Center (Pittsburgh, PA) w/ 2 others
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	Just_Sassy219	2014	60	6	1	Just posted a photo David L. Lawrence Convention Center
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	SprolesLinda	2014	71	3	4	Just posted a photo David L. Lawrence Convention Center
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	RulysFernadez	2014	159	0	0	Just posted a photo David L. Lawrence Convention Center
0	David L. Lawrence Convention Center	-79.9961	40.4458	Convention Center {4bf58dd8d48988d1ff931735}	Snappbackkid	2014	273	2	17	Just posted a photo David L. Lawrence Convention Center
0	The Apollo Cafe Fifth Ave	-79.9980	40.4390	Mediterranean Restaurant {4bf58dd8d48988d1c0941735}	Lets_Go_Red	2014	89	0	21	I'm at Cafe Fifth Ave (Pittsburgh, PA)
0	The Apollo Cafe Fifth Ave	-79.9980	40.4390	Mediterranean Restaurant {4bf58dd8d48988d1c0941735}	rjpennstate4	2014	92	3	21	I'm at Cafe Fifth Ave (Pittsburgh, PA)
0	The Apollo Cafe Fifth Ave	-79.9980	40.4390	Mediterranean Restaurant {4bf58dd8d48988d1c0941735}	ParrotHead134	2015	196	3	16	I'm at The Apollo Cafe in Pittsburgh, PA
0	Nikki's Thai Downtown	-79.9984	40.4437	Thai Restaurant {4bf58dd8d48988d149941735}	SpencerJ84	2015	60	0	2	Just posted a photo Nikki's Thai Downtown
0	David L Lawrence Convention Center Garage	-79.9954	40.4446	Parking {4c38df4de52ce0d596b336e1}	M3gannn__	2014	153	1	10	I'm at David L Lawrence Convention Center Garage (Pittsburgh, PA)
0	Awesome Books	-79.9968	40.4430	Bookstore {4bf58dd8d48988d114951735}	IPhillyBoy2011	2014	132	1	13	I'm at Awesome Books (Pittsburgh, PA)
0	Awesome Books	-79.9968	40.4430	Bookstore {4bf58dd8d48988d114951735}	IPhillyBoy2011	2014	132	1	13	I'm at Awesome Books (Pittsburgh, PA)
0	V3 Flatbread Pizza	-80.0029	40.4422	Pizza Place {4bf58dd8d48988d1ca941735}	Silent_Jon	2015	308	3	23	I'm at V3 Flatbread Pizza in Pittsburgh, PA
0	Market Square Place	-80.0029	40.4409	Coffee Shop {4bf58dd8d48988d1e0931735}	BenzaBurgh	2014	120	3	2	Just posted a photo Market Square
0	Market Square Place	-80.0029	40.4409	Coffee Shop {4bf58dd8d48988d1e0931735}	d7ooom184	2015	60	0	18	Just posted a photo Market Square, Pittsburgh
0	Market Square Place	-80.0029	40.4409	Coffee Shop {4bf58dd8d48988d1e0931735}	TessaTechArtist	2015	73	6	18	Just posted a photo Market Square Place
0	Market Square Place	-80.0029	40.4409	Coffee Shop {4bf58dd8d48988d1e0931735}	d7ooom184	2015	99	4	21	Just posted a photo Market Square
0	Market Square Place	-80.0029	40.4409	Coffee Shop {4bf58dd8d48988d1e0931735}	LauriesLoop	2015	112	3	18	Just posted a photo Market Square, Pittsburgh
0	Market Square Place	-80.0029	40.4409	Coffee Shop {4bf58dd8d48988d1e0931735}	LauriesLoop	2015	112	3	18	Just posted a photo Market Square, Pittsburgh
0	Market Square Place	-80.0029	40.4409	Coffee Shop {4bf58dd8d48988d1e0931735}	DaveColePhoto	2015	121	5	21	Just posted a photo Market Square
0	Market Square Place	-80.0029	40.4409	Coffee Shop {4bf58dd8d48988d1e0931735}	LegacyAvenue	2015	188	2	21	Just posted a photo Market Square, Pittsburgh
0	Market Square Place	-80.0029	40.4409	Coffee Shop {4bf58dd8d48988d1e0931735}	LegacyAvenue	2015	188	2	22	Just posted a photo Market Square, Pittsburgh
0	Market Square Place	-80.0029	40.4409	Coffee Shop {4bf58dd8d48988d1e0931735}	LegacyAvenue	2015	188	2	23	Just posted a photo Market Square, Pittsburgh
0	Market Square Place	-80.0029	40.4409	Coffee Shop {4bf58dd8d48988d1e0931735}	LegacyAvenue	2015	189	3	1	Just posted a photo Market Square, Pittsburgh
0	Market Square Place	-80.0029	40.4409	Coffee Shop {4bf58dd8d48988d1e0931735}	mboylan	2015	266	3	0	Just posted a photo Market Square, Pittsburgh
0	Market Square Place	-80.0029	40.4409	Coffee Shop {4bf58dd8d48988d1e0931735}	PattSyd22	2015	277	0	1	Just posted a photo Market Square, Pittsburgh
0	Market Square Place	-80.0029	40.4409	Coffee Shop {4bf58dd8d48988d1e0931735}	Manar_Hannawi	2015	277	0	20	Just posted a photo Market Square, Pittsburgh
0	Market Square Place	-80.0029	40.4409	Coffee Shop {4bf58dd8d48988d1e0931735}	Manar_Hannawi	2015	277	0	20	Just posted a photo Market Square, Pittsburgh
0	Direct Energy	-79.9935	40.4452	Coworking Space {4bf58dd8d48988d174941735}	JuniorCabral19	2014	126	2	10	I'm at Direct Energy (Pittsburgh, PA)
0	Market Street Grocery	-80.0023	40.4412	Gourmet Shop {4bf58dd8d48988d1f5941735}	Silent_Jon	2015	196	3	12	I'm at Market Street Grocery in Pittsburgh, PA
0	Crazy Mocha	-79.9990	40.4428	Coffee Shop {4bf58dd8d48988d1e0931735}	Silent_Jon	2014	49	2	18	I'm at Crazy Mocha (Pittsburgh, PA)
0	Crazy Mocha	-79.9990	40.4428	Coffee Shop {4bf58dd8d48988d1e0931735}	Silent_Jon	2014	55	1	15	I'm at Crazy Mocha (Pittsburgh, PA)
0	Crazy Mocha	-79.9990	40.4428	Coffee Shop {4bf58dd8d48988d1e0931735}	PersephoniA	2014	69	1	13	I'm at Crazy Mocha (Pittsburgh, PA)
0	Crazy Mocha	-79.9990	40.4428	Coffee Shop {4bf58dd8d48988d1e0931735}	BobSpuntak	2014	165	6	18	I'm at Crazy Mocha (Pittsburgh, PA)
0	Crazy Mocha	-79.9990	40.4428	Coffee Shop {4bf58dd8d48988d1e0931735}	Silent_Jon	2014	181	1	12	I'm at Crazy Mocha (Pittsburgh, PA)
0	Crazy Mocha	-79.9990	40.4428	Coffee Shop {4bf58dd8d48988d1e0931735}	sylvestrus	2014	187	0	16	I'm at Crazy Mocha (Pittsburgh, PA)
0	Crazy Mocha	-79.9990	40.4428	Coffee Shop {4bf58dd8d48988d1e0931735}	Silent_Jon	2014	189	2	14	I'm at Crazy Mocha (Pittsburgh, PA)
0	Crazy Mocha	-79.9990	40.4428	Coffee Shop {4bf58dd8d48988d1e0931735}	Silent_Jon	2014	191	4	13	I'm at Crazy Mocha (Pittsburgh, PA)
0	Crazy Mocha	-79.9990	40.4428	Coffee Shop {4bf58dd8d48988d1e0931735}	Silent_Jon	2014	209	1	12	I'm at Crazy Mocha (Pittsburgh, PA) w/ 2 others
0	Crazy Mocha	-79.9990	40.4428	Coffee Shop {4bf58dd8d48988d1e0931735}	Silent_Jon	2014	217	2	12	I'm at Crazy Mocha in Pittsburgh, PA
0	Crazy Mocha	-79.9990	40.4428	Coffee Shop {4bf58dd8d48988d1e0931735}	Silent_Jon	2014	220	5	12	I'm at Crazy Mocha in Pittsburgh, PA
0	Crazy Mocha	-79.9990	40.4428	Coffee Shop {4bf58dd8d48988d1e0931735}	Silent_Jon	2014	225	3	12	I'm at Crazy Mocha in Pittsburgh, PA
0	Crazy Mocha	-79.9990	40.4428	Coffee Shop {4bf58dd8d48988d1e0931735}	Silent_Jon	2014	226	4	12	I'm at Crazy Mocha in Pittsburgh, PA
0	Crazy Mocha	-79.9990	40.4428	Coffee Shop {4bf58dd8d48988d1e0931735}	Silent_Jon	2014	247	4	14	I'm at Crazy Mocha in Pittsburgh, PA
0	Crazy Mocha	-79.9990	40.4428	Coffee Shop {4bf58dd8d48988d1e0931735}	Silent_Jon	2014	273	2	12	I'm at Crazy Mocha in Pittsburgh, PA
0	Crazy Mocha	-79.9990	40.4428	Coffee Shop {4bf58dd8d48988d1e0931735}	Silent_Jon	2014	288	3	14	I'm at Crazy Mocha in Pittsburgh, PA
0	Crazy Mocha	-79.9990	40.4428	Coffee Shop {4bf58dd8d48988d1e0931735}	Silent_Jon	2014	294	2	14	I'm at Crazy Mocha in Pittsburgh, PA
0	Crazy Mocha	-79.9990	40.4428	Coffee Shop {4bf58dd8d48988d1e0931735}	Silent_Jon	2014	295	3	13	I'm at Crazy Mocha in Pittsburgh, PA
0	Crazy Mocha	-79.9990	40.4428	Coffee Shop {4bf58dd8d48988d1e0931735}	Silent_Jon	2014	296	4	13	I'm at Crazy Mocha in Pittsburgh, PA
0	Crazy Mocha	-79.9990	40.4428	Coffee Shop {4bf58dd8d48988d1e0931735}	Silent_Jon	2014	308	2	13	I'm at Crazy Mocha in Pittsburgh, PA
0	Crazy Mocha	-79.9990	40.4428	Coffee Shop {4bf58dd8d48988d1e0931735}	Silent_Jon	2014	309	3	14	I'm at Crazy Mocha in Pittsburgh, PA
0	Crazy Mocha	-79.9990	40.4428	Coffee Shop {4bf58dd8d48988d1e0931735}	Silent_Jon	2014	310	4	14	I'm at Crazy Mocha in Pittsburgh, PA
